creationDate,fuelType,mainProvince,make,model,price,km,title,url,seller_name,seller_isProfessional,first_seen,last_seen
2025-12-10T21:43:20Z,Gasolina,Valencia,VOLKSWAGEN,Golf,18990,94000,VOLKSWAGEN Golf Life 1.0 TSI Variant,https://www.coches.net/volkswagen-golf-life-10-tsi-81kw-110cv-variant-5p-gasolina-2022-en-valencia-62190635-covo.aspx,VLC GARAJE ,True,2026-02-23,2026-02-23
2025-12-26T17:59:05Z,Diésel,Valencia,VOLKSWAGEN,Touran,30990,64895,VOLKSWAGEN Touran Advance 2.0 TDI DSG,https://www.coches.net/volkswagen-touran-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2022-en-valencia-62298496-covo.aspx,VLC GARAJE ,True,2026-02-23,2026-02-23
2025-12-26T18:45:52Z,Diésel,Valencia,RENAULT,Mégane,17990,74935,RENAULT Mégane S.T. Techno Blue dCi EDC,https://www.coches.net/renault-megane-st-techno-blue-dci-85-kw-115cv-edc-5p-diesel-2022-en-valencia-62298858-covo.aspx,VLC GARAJE ,True,2026-02-23,2026-02-23
2026-01-23T10:15:27Z,Gasolina,Valencia,MERCEDES-BENZ,Clase B,28900,93043,MERCEDES-BENZ Clase B B 200,https://www.coches.net/mercedes-benz-clase-b-b-200-5p-gasolina-2020-en-valencia-62472293-covo.aspx,Talleres Belsa CB,True,2026-02-23,2026-02-23
2026-01-28T16:04:25Z,Híbrido,Valencia,MERCEDES-BENZ,CLA,48800,14,MERCEDES-BENZ CLA CLA 180 con tecnologia hibrida,https://www.coches.net/mercedes-benz-cla-cla-180-con-tecnologia-hibrida-4p-electrico-hibrido-2025-en-valencia-62509672-covo.aspx,Talleres Belsa CB,True,2026-02-23,2026-02-23
2026-01-28T16:04:24Z,Híbrido,Valencia,MERCEDES-BENZ,CLA,49300,14,MERCEDES-BENZ CLA CLA 180 con tecnologia hibrida,https://www.coches.net/mercedes-benz-cla-cla-180-con-tecnologia-hibrida-4p-electrico-hibrido-2025-en-valencia-62509671-covo.aspx,Talleres Belsa CB,True,2026-02-23,2026-02-23
2026-01-28T18:55:44Z,Eléctrico,Valencia,MERCEDES-BENZ,GLB,57600,7,MERCEDES-BENZ GLB GLB 250,https://www.coches.net/mercedes-benz-glb-glb-250-5p-electrico-hibrido-2026-en-valencia-62511448-covo.aspx,Talleres Belsa CB,True,2026-02-23,2026-02-23
2026-02-17T09:26:28Z,Híbrido,Valencia,MERCEDES-BENZ,Clase C,34900,73376,MERCEDES-BENZ Clase C C 200 d,https://www.coches.net/mercedes-benz-clase-c-c-200-d-4p-electrico-hibrido-2023-en-valencia-62660332-covo.aspx,Talleres Belsa CB,True,2026-02-23,2026-02-23
2026-01-29T18:39:28Z,Híbrido,Valencia,MERCEDES-BENZ,GLE Coupé,94400,15,MERCEDES-BENZ GLE Coupé GLE 300 d 4MATIC,https://www.coches.net/mercedes-benz-gle-coupe-gle-300-d-4matic-5p-electrico-hibrido-2025-en-valencia-62519701-covo.aspx,Talleres Belsa CB,True,2026-02-23,2026-02-23
2026-01-29T18:39:14Z,Híbrido,Valencia,MERCEDES-BENZ,CLE,62500,16,MERCEDES-BENZ CLE CLE 220 d Coupe,https://www.coches.net/mercedes-benz-cle-cle-220-d-coupe-2p-electrico-hibrido-2025-en-valencia-62519696-covo.aspx,Talleres Belsa CB,True,2026-02-23,2026-02-23
2026-02-13T10:55:31Z,Híbrido,Valencia,MERCEDES-BENZ,CLA,54900,18,MERCEDES-BENZ CLA CLA 180 con tecnologia hibrida,https://www.coches.net/mercedes-benz-cla-cla-180-con-tecnologia-hibrida-4p-electrico-hibrido-2025-en-valencia-62635360-covo.aspx,Talleres Belsa CB,True,2026-02-23,2026-02-23
2026-02-02T13:06:58Z,Eléctrico,Valencia,MERCEDES-BENZ,CLA,55900,7,MERCEDES-BENZ CLA CLA 250 con tecnologia EQ,https://www.coches.net/km-0/mercedes-benz/cla/valencia/cla-250-con-tecnologia-eq-electrico-hibrido-de-km0-62545411-kovn.aspx,Talleres Belsa CB,True,2026-02-23,2026-02-23
2026-02-17T10:00:12Z,Híbrido enchufable,Valencia,MERCEDES-BENZ,GLA,28900,122900,MERCEDES-BENZ GLA GLA 250 e,https://www.coches.net/mercedes-benz-gla-gla-250-e-5p-electrico-hibrido-2020-en-valencia-62660747-covo.aspx,Talleres Belsa CB,True,2026-02-23,2026-02-23
2026-02-13T10:43:24Z,Híbrido enchufable,Valencia,MERCEDES-BENZ,GLC Coupé,71900,7,MERCEDES-BENZ GLC Coupé GLC 300 de 4MATIC,https://www.coches.net/mercedes-benz-glc-coupe-glc-300-de-4matic-5p-electrico-hibrido-2025-en-valencia-62635237-covo.aspx,Talleres Belsa CB,True,2026-02-23,2026-02-23
2026-02-19T12:23:53Z,Gasolina,Valencia,MERCEDES-BENZ,Clase A,71900,7,MERCEDES-BENZ Clase A MercedesAMG A 35 4MATIC,https://www.coches.net/mercedes-benz-clase-a-mercedesamg-a-35-4matic-5p-gasolina-2026-en-valencia-70011773-covo.aspx,Talleres Belsa CB,True,2026-02-23,2026-02-23
2026-02-19T18:39:30Z,Diésel,Valencia,MERCEDES-BENZ,Clase S,17900,230000,MERCEDES-BENZ Clase S S 350 BlueTEC,https://www.coches.net/mercedes-benz-clase-s-s-350-bluetec-4p-diesel-2011-en-valencia-70015717-covo.aspx,Talleres Belsa CB,True,2026-02-23,2026-02-23
2026-02-20T17:25:02Z,Híbrido,Valencia,MERCEDES-BENZ,Clase A,31500,8100,MERCEDES-BENZ Clase A A 180,https://www.coches.net/mercedes-benz-clase-a-a-180-5p-electrico-hibrido-2026-en-valencia-70023372-covo.aspx,Talleres Belsa CB,True,2026-02-23,2026-02-23
2026-02-23T11:19:52Z,Gasolina,Valencia,SEAT,Ibiza,14500,22909,SEAT Ibiza 1.0 MPI Reference XL,https://www.coches.net/seat-ibiza-10-mpi-59kw-80cv-reference-xl-5p-gasolina-2024-en-valencia-70037489-covo.aspx,TALLERES QUART Vehículos Ocasión,True,2026-02-23,2026-02-23
2026-01-20T11:37:15Z,Híbrido enchufable,Valencia,VOLVO,XC60,35580,99000,VOLVO XC60 2.0 T6 AWD Recharge RDesign Auto,https://www.coches.net/volvo-xc60-20-t6-awd-recharge-rdesign-auto-5p-electrico-hibrido-2022-en-valencia-62447005-covo.aspx,J Casañ Automóviles SL,True,2026-02-23,2026-02-23
2026-01-20T11:16:39Z,Híbrido,Valencia,VOLVO,XC90,39890,109000,VOLVO XC90 2.0 B5 D AWD Momentum Pro Auto,https://www.coches.net/volvo-xc90-20-b5-d-awd-momentum-pro-auto-5p-electrico-hibrido-2022-en-valencia-62446772-covo.aspx,J Casañ Automóviles SL,True,2026-02-23,2026-02-23
2026-02-13T19:24:53Z,Diésel,Valencia,BMW,X2,20960,76000,BMW X2 sDrive16d,https://www.coches.net/bmw-x2-sdrive16d-5p-diesel-2020-en-valencia-62640838-covo.aspx,J Casañ Automóviles SL,True,2026-02-23,2026-02-23
2026-02-19T19:22:06Z,Híbrido,Valencia,MERCEDES-BENZ,Clase GLC,36550,118000,MERCEDES-BENZ Clase GLC GLC 200 4MATIC,https://www.coches.net/mercedes-benz-clase-glc-glc-200-4matic-5p-electrico-hibrido-2021-en-valencia-70016187-covo.aspx,J Casañ Automóviles SL,True,2026-02-23,2026-02-23
2026-02-02T17:58:16Z,Diésel,Valencia,MERCEDES-BENZ,CLA,21990,59510,MERCEDES-BENZ CLA CLA 200 D DCT Shooting Brake,https://www.coches.net/mercedes-benz-cla-cla-200-d-dct-shooting-brake-5p-diesel-2021-en-valencia-62548585-covo.aspx,Ocasion DMCars ,True,2026-02-23,2026-02-23
2026-02-02T17:58:11Z,Diésel,Valencia,SEAT,Alhambra,18980,139933,SEAT Alhambra 2.0 TDI 150 CV Ecomotive SS Style,https://www.coches.net/seat-alhambra-20-tdi-150-cv-ecomotive-ss-style-5p-diesel-2017-en-valencia-62548583-covo.aspx,Ocasion DMCars ,True,2026-02-23,2026-02-23
2026-02-16T16:42:14Z,Diésel,Valencia,PEUGEOT,208,9700,124233,PEUGEOT 208 BlueHDi Active,https://www.coches.net/peugeot-208-bluehdi-73kw-100cv-active-5p-diesel-2021-en-valencia-62655640-covo.aspx,Ocasion DMCars ,True,2026-02-23,2026-02-23
2026-01-30T18:33:32Z,Diésel,Valencia,AUDI,Q3 Sportback,49990,9500,AUDI Q3 Sportback 40 TDI S tronic Quattro Black Lim.,https://www.coches.net/audi-q3-sportback-40-tdi-142kw-s-tronic-quattro-black-lim-5p-diesel-2025-en-valencia-62528006-covo.aspx,Automoviles Algemesí ,True,2026-02-23,2026-02-23
2026-02-02T19:20:40Z,Híbrido,Valencia,FORD,Puma,20990,46000,FORD Puma 1.0 EcoBoost STLine X MHEV Auto,https://www.coches.net/ford-puma-10-ecoboost-155cv-stline-x-mhev-auto-5p-electrico-hibrido-2022-en-valencia-62549616-covo.aspx,Automoviles Algemesí ,True,2026-02-23,2026-02-23
2026-02-13T13:25:49Z,Gasolina,Valencia,HYUNDAI,Bayon,14900,75540,HYUNDAI Bayon 1.2 MPI Maxx,https://www.coches.net/hyundai-bayon-12-mpi-maxx-5p-gasolina-2023-en-valencia-62637364-covo.aspx,Automoviles Algemesí ,True,2026-02-23,2026-02-23
2026-02-13T18:08:14Z,Gasolina,Valencia,AUDI,Q2,19990,104000,AUDI Q2 Advanced 30 TFSI,https://www.coches.net/audi-q2-advanced-30-tfsi-85kw-116cv-5p-gasolina-2019-en-valencia-62640044-covo.aspx,Automoviles Algemesí ,True,2026-02-23,2026-02-23
2026-02-16T19:48:15Z,Híbrido,Valencia,HYUNDAI,Tucson,20900,81000,HYUNDAI Tucson 1.6 CRDI 48V NLine X 4X2,https://www.coches.net/hyundai-tucson-16-crdi-100kw-136cv-48v-nline-x-4x2-5p-electrico-hibrido-2018-en-valencia-62658022-covo.aspx,Automoviles Algemesí ,True,2026-02-23,2026-02-23
2026-02-12T06:23:44Z,Diésel,Sevilla,MERCEDES-BENZ,Clase V,24750,349891,MERCEDES-BENZ Clase V 220 d Clase V Extralargo,https://www.coches.net/mercedes-benz-clase-v-220-d-clase-v-extralargo-4p-diesel-2016-en-sevilla-62625135-covo.aspx,,False,2026-02-23,2026-02-23
2026-02-05T13:36:59Z,Diésel,Madrid,VOLKSWAGEN,Touran,17450,128510,VOLKSWAGEN Touran Advance 1.6 TDI DSG,https://www.coches.net/volkswagen-touran-advance-16-tdi-85kw-115cv-dsg-5p-diesel-2018-en-madrid-62572572-covo.aspx,Bella Machina ,True,2026-02-23,2026-02-23
2026-02-23T12:47:01Z,Diésel,Sevilla,VOLKSWAGEN,Tiguan Allspace,30890,149000,VOLKSWAGEN Tiguan Allspace RLine 2.0 TDI DSG 4Motion,https://www.coches.net/volkswagen-tiguan-allspace-rline-20-tdi-147kw-200cv-dsg-4motion-5p-diesel-2022-en-sevilla-70038724-covo.aspx,Feriamotor,True,2026-02-23,2026-02-23
2026-01-25T23:45:19Z,Gasolina,Sevilla,FORD,Grand CMax,9900,129160,FORD Grand CMax 1.5 EcoBoost Titanium,https://www.coches.net/ford-grand-cmax-15-ecoboost-110kw-150cv-titanium-5p-gasolina-2016-en-sevilla-62487796-covo.aspx,,False,2026-02-23,2026-02-23
2026-01-14T12:16:03Z,Híbrido,Sevilla,JEEP,Avenger,30599,0,JEEP Avenger 1.2 eHybrid 4xe Overland,https://www.coches.net/km-0/jeep/avenger/sevilla/nuevo-12-ehybrid-4xe-107kw-145cv-overland-electrico-hibrido-62405332-nuvn.aspx,Automares Concesionario Oficial,True,2026-02-23,2026-02-23
2025-01-26T12:03:38Z,Diésel,Sevilla,OPEL,Astra,15140,91067,OPEL Astra 1.5D DVH GS Line ST,https://www.coches.net/opel-astra-15d-dvh-90kw-122cv-gs-line-st-5p-diesel-2021-en-sevilla-59712227-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-10-30T08:11:15Z,Híbrido,Sevilla,FORD,Puma,19990,38096,FORD Puma 1.0 EcoBoost Titanium MHEV Auto,https://www.coches.net/ford-puma-10-ecoboost-125cv-titanium-mhev-auto-5p-electrico-hibrido-2022-en-sevilla-61847655-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-11-06T10:25:26Z,Gasolina,Sevilla,OPEL,Astra,12940,37584,OPEL Astra 1.2T SHT GS Line ST,https://www.coches.net/opel-astra-12t-sht-96kw-130cv-gs-line-st-5p-gasolina-2020-en-sevilla-61910066-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-11-14T09:36:59Z,Gasolina,Sevilla,NISSAN,JUKE,12200,70498,NISSAN JUKE DIGT EU6 115 CV 6MT ACENTA,https://www.coches.net/nissan-juke-digt-eu6-85-kw-115-cv-6mt-acenta-5p-gasolina-2016-en-sevilla-61977481-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-11-15T19:24:08Z,Gasolina,Sevilla,CITROEN,C5 Aircross,16990,36666,CITROEN C5 Aircross PureTech SS Shine,https://www.coches.net/citroen-c5-aircross-puretech-96kw-130cv-ss-shine-5p-gasolina-2020-en-sevilla-61991495-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-11-18T08:36:57Z,Gasolina,Sevilla,NISSAN,JUKE,14790,99402,NISSAN JUKE DIGT 117 CV 6 MT ACENTA,https://www.coches.net/nissan-juke-digt-86-kw-117-cv-6-mt-acenta-5p-gasolina-2020-en-sevilla-62006954-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-11-24T08:33:14Z,Gasolina,Sevilla,OPEL,Grandland X,16990,33054,OPEL Grandland X 1.2 Turbo 120 Aniversario,https://www.coches.net/opel-grandland-x-12-turbo-120-aniversario-5p-gasolina-2020-en-sevilla-62052772-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-12-03T16:14:11Z,Híbrido,Sevilla,KIA,Stonic,18950,61746,KIA Stonic 1.0 TGDi MHEV GT Line DCT,https://www.coches.net/kia-stonic-10-tgdi-88kw-120cv-mhev-gt-line-dct-5p-electrico-hibrido-2022-en-sevilla-62137595-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-12-18T08:28:04Z,Híbrido enchufable,Sevilla,KIA,Niro,17690,62775,KIA Niro 1.6 GDi Hibrido Enchufable Drive,https://www.coches.net/kia-niro-16-gdi-hibrido-enchufable-104kw-drive-5p-electrico-hibrido-2018-en-sevilla-62246905-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-12-18T11:42:06Z,Gasolina,Sevilla,KIA,Ceed,15990,70035,KIA Ceed 1.0 TGDi Concept,https://www.coches.net/kia-ceed-10-tgdi-88kw-120cv-concept-5p-gasolina-2023-en-sevilla-62249381-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-12-19T09:36:20Z,Gasolina,Sevilla,HYUNDAI,i30,12499,100361,HYUNDAI i30 1.0 TGDI Link Fastback,https://www.coches.net/hyundai-i30-10-tgdi-link-fastback-5p-gasolina-2017-en-sevilla-62256514-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-12-22T08:37:21Z,Gasolina,Sevilla,OPEL,Astra,11390,79977,OPEL Astra 1.2T SHT GS Line,https://www.coches.net/opel-astra-12t-sht-96kw-130cv-gs-line-5p-gasolina-2020-en-sevilla-62270665-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-12-30T08:23:21Z,Gasolina,Sevilla,KIA,Sportage,13290,141230,KIA Sportage 1.6 GDi Concept 4x2,https://www.coches.net/kia-sportage-16-gdi-97kw-132cv-concept-4x2-5p-gasolina-2017-en-sevilla-62314608-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2026-01-15T08:25:01Z,Híbrido,Sevilla,MITSUBISHI,ASX,21990,13022,MITSUBISHI ASX 130T MHEV Kaiteki,https://www.coches.net/mitsubishi-asx-130t-mhev-kaiteki-5p-electrico-hibrido-2023-en-sevilla-62411825-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2026-01-19T08:28:25Z,Gasolina,Sevilla,KIA,Sportage,10250,124220,KIA Sportage 1.6 GDI Drive 4x2,https://www.coches.net/kia-sportage-16-gdi-drive-4x2-5p-gasolina-2012-en-sevilla-62436771-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2026-01-27T15:37:44Z,Gasolina,Sevilla,FORD,Kuga,29070,10502,FORD Kuga STLine X 1.5T EcoBoost,https://www.coches.net/ford-kuga-stline-x-15t-ecoboost-110kw-150cv-5p-gasolina-2022-en-sevilla-62500858-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2026-01-28T07:51:17Z,Híbrido,Sevilla,HYUNDAI,Bayon,15490,60902,HYUNDAI Bayon 1.0 TGDI 48V Maxx,https://www.coches.net/hyundai-bayon-10-tgdi-74kw-100cv-48v-maxx-5p-electrico-hibrido-2021-en-sevilla-62505387-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2026-01-29T16:03:58Z,Híbrido,Sevilla,HYUNDAI,Tucson,21990,109603,HYUNDAI Tucson 1.6 CRDI 48V Tecno DCT 2C,https://www.coches.net/hyundai-tucson-16-crdi-100kw-136cv-48v-tecno-dct-2c-5p-electrico-hibrido-2022-en-sevilla-62517987-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-01-29T16:04:05Z,Híbrido enchufable,Sevilla,PEUGEOT,3008 Hybrid,17490,76000,PEUGEOT 3008 Hybrid 225 eEAT8 Allure,https://www.coches.net/peugeot-3008-hybrid-225-eeat8-allure-5p-electrico-hibrido-2020-en-sevilla-62517990-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-01-29T16:04:36Z,Diésel,Sevilla,AUDI,Q2,25990,45113,AUDI Q2 Advanced 35 TDI S tronic,https://www.coches.net/audi-q2-advanced-35-tdi-110kw-150cv-s-tronic-5p-diesel-2022-en-sevilla-62517996-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-01-29T16:04:39Z,Híbrido enchufable,Sevilla,AUDI,A3,22990,75200,AUDI A3 Sportback Advanced 40 TFSI e S tro,https://www.coches.net/audi-a3-sportback-advanced-40-tfsi-e-150kw-s-tro-5p-electrico-hibrido-2024-en-sevilla-62517997-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-01-29T16:04:52Z,Gasolina,Sevilla,MERCEDES-BENZ,Clase B,23990,52000,MERCEDES-BENZ Clase B B 200,https://www.coches.net/mercedes-benz-clase-b-b-200-5p-gasolina-2018-en-sevilla-62518004-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-01-29T16:04:56Z,Híbrido enchufable,Sevilla,LYNK & CO,01,22990,28400,LYNK & CO 01 1.5 PHEV,https://www.coches.net/lynk--co-01-15-phev-5p-electrico-hibrido-2021-en-sevilla-62518005-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-01-29T16:05:17Z,Diésel,Sevilla,MERCEDES-BENZ,Clase A,23890,91675,MERCEDES-BENZ Clase A A 180 d Sedan,https://www.coches.net/mercedes-benz-clase-a-a-180-d-sedan-4p-diesel-2022-en-sevilla-62518010-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-01-29T16:05:19Z,Diésel,Sevilla,AUDI,Q2,21990,65216,AUDI Q2 Advanced 30 TDI,https://www.coches.net/audi-q2-advanced-30-tdi-85kw-116cv-5p-diesel-2020-en-sevilla-62518011-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-03T20:29:32Z,Diésel,Sevilla,VOLKSWAGEN,Arteon,21990,135982,VOLKSWAGEN Arteon Elegance 2.0 TDI DSG,https://www.coches.net/volkswagen-arteon-elegance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-sevilla-62557895-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-03T20:29:57Z,Diésel,Sevilla,AUDI,A5,17490,229000,AUDI A5 2.0 TDI S tronic Sportback,https://www.coches.net/audi-a5-20-tdi-110kw-s-tronic-sportback-5p-diesel-2018-en-sevilla-62557955-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-04T10:46:48Z,Diésel,Sevilla,BMW,X1,21890,153758,BMW X1 sDrive18dA Corporate,https://www.coches.net/bmw-x1-sdrive18da-corporate-5p-diesel-2022-en-sevilla-62561225-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-07T08:02:56Z,Híbrido,Sevilla,MG,MG3 Hybrid+,18290,14738,MG MG3 Hybrid+ Luxury,https://www.coches.net/mg-mg3-hybrid-luxury-5p-electrico-hibrido-2024-en-sevilla-62587010-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2026-02-07T13:08:12Z,Diésel,Sevilla,LAND-ROVER,Range Rover Velar,27980,75993,LAND-ROVER Range Rover Velar 2.0 D180 4WD Auto,https://www.coches.net/land-rover-range-rover-velar-20-d180-132kw-180cv-4wd-auto-5p-diesel-2020-en-sevilla-62588668-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-10T13:52:20Z,Gasolina,Sevilla,MG,ZS,16490,16402,MG ZS 1.5 Luxury,https://www.coches.net/mg-zs-15-luxury-5p-gasolina-2024-en-sevilla-62610253-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2026-02-12T13:56:15Z,Diésel,Sevilla,TOYOTA,Proace City,19990,111000,TOYOTA Proace City 1.5D VX L1,https://www.coches.net/toyota-proace-city-15d-96kw-130cv-vx-l1-5p-diesel-2020-en-sevilla-62628629-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-13T08:36:01Z,Híbrido,Sevilla,KIA,Niro,27990,10053,KIA Niro 1.6 GDi HEV Concept,https://www.coches.net/kia-niro-16-gdi-hev-95kw-129cv-concept-5p-electrico-hibrido-2025-en-sevilla-62634115-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2026-02-13T08:37:51Z,Gasolina,Sevilla,KIA,Ceed,20490,11003,KIA Ceed 1.0 TGDi Drive,https://www.coches.net/kia-ceed-10-tgdi-74kw-100cv-drive-5p-gasolina-2025-en-sevilla-62634128-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2026-02-13T12:43:19Z,Diésel,Sevilla,RENAULT,Talisman,18890,105784,RENAULT Talisman Init. Paris En. dCi T. T. EDC,https://www.coches.net/renault-talisman-init-paris-en-dci-118kw-t-t-edc-4p-diesel-2017-en-sevilla-62636879-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-13T12:43:22Z,Híbrido,Sevilla,LAND-ROVER,Range Rover Velar,34990,98000,LAND-ROVER Range Rover Velar 2.0D I4 RDynamic 4WD Auto,https://www.coches.net/land-rover-range-rover-velar-20d-i4-150kw-204cv-rdynamic-4wd-auto-5p-electrico-hibrido-2021-en-sevilla-62636888-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-13T13:22:08Z,Diésel,Sevilla,JAGUAR,E-Pace,17990,95824,JAGUAR E-Pace 2.0D 4WD Auto,https://www.coches.net/jaguar-e-pace-20d-110kw-4wd-auto-5p-diesel-2018-en-sevilla-62637307-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-13T13:22:08Z,Diésel,Sevilla,HYUNDAI,Tucson,18990,76430,HYUNDAI Tucson 1.7 CRDi BD Tecno Sky 4x2,https://www.coches.net/hyundai-tucson-17-crdi-85kw-115cv-bd-tecno-sky-4x2-5p-diesel-2015-en-sevilla-62637308-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-13T13:22:10Z,Híbrido,Sevilla,JAGUAR,E-Pace,21990,75550,JAGUAR E-Pace 1.5P Auto,https://www.coches.net/jaguar-e-pace-15p-118kw-auto-5p-electrico-hibrido-2021-en-sevilla-62637312-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-13T13:22:10Z,Gasolina,Sevilla,PEUGEOT,408,22490,52000,PEUGEOT 408 408 GT Puretech 130 EAT8,https://www.coches.net/peugeot-408-408-gt-puretech-130-eat8-5p-gasolina-2023-en-sevilla-62637314-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-14T20:34:47Z,Híbrido,Sevilla,KIA,Stonic,15990,46331,KIA Stonic 1.0 TGDi MHEV iMT Drive,https://www.coches.net/kia-stonic-10-tgdi-74kw-100cv-mhev-imt-drive-5p-electrico-hibrido-2022-en-sevilla-62645830-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2026-02-17T08:45:44Z,Gasolina,Sevilla,FIAT,500,7990,69506,FIAT 500 1.2 8v Lounge,https://www.coches.net/fiat-500-12-8v-51kw-69cv-lounge-3p-gasolina-2017-en-sevilla-62660041-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2026-02-20T00:34:34Z,Diésel,Sevilla,SEAT,León,9990,236000,SEAT León 2.0 TDI StSp Style,https://www.coches.net/seat-leon-20-tdi-110kw-150cv-stsp-style-5p-diesel-2017-en-sevilla-70017862-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-20T00:36:49Z,Diésel,Sevilla,MERCEDES-BENZ,Clase E,6990,377000,MERCEDES-BENZ Clase E E 250 CDI Blue Efficiency Avantgarde,https://www.coches.net/mercedes-benz-clase-e-e-250-cdi-blue-efficiency-avantgarde-4p-diesel-2009-en-sevilla-70017865-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-20T00:36:51Z,Diésel,Sevilla,MERCEDES-BENZ,CLA,17999,264000,MERCEDES-BENZ CLA CLA 220 D DCT Shooting Brake,https://www.coches.net/mercedes-benz-cla-cla-220-d-dct-shooting-brake-5p-diesel-2021-en-sevilla-70017866-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-20T00:38:07Z,Eléctrico,Sevilla,LEXUS,GS450h,7990,277797,LEXUS GS450h President hibrido,https://www.coches.net/lexus-gs450h-president-hibrido-4p-electrico-hibrido-2005-en-sevilla-70017867-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-20T00:41:02Z,Diésel,Sevilla,NISSAN,Pathfinder,8999,376000,NISSAN Pathfinder 2.5 dCi LE 7 plazas,https://www.coches.net/nissan-pathfinder-25-dci-171cv-le-7-plazas-5p-diesel-2009-en-sevilla-70017871-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-20T09:40:36Z,Diésel,Sevilla,TOYOTA,Hilux,19990,226000,TOYOTA Hilux 2.5 D4D Doble Cabina VX 4x4,https://www.coches.net/toyota-hilux-25-d4d-doble-cabina-vx-4x4-4p-diesel-2012-en-sevilla-70018741-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-20T09:40:37Z,Diésel,Sevilla,TOYOTA,Rav4,7990,329123,TOYOTA Rav4 2.2 D4D Executive Cross Sp.4x2,https://www.coches.net/toyota-rav4-22-d4d-executive-cross-sp4x2-5p-diesel-2011-en-sevilla-70018743-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-21T21:47:05Z,Diésel,Sevilla,OPEL,Insignia,17990,43722,OPEL Insignia ST 2.0 CDTi Turbo D Excellence,https://www.coches.net/opel-insignia-st-20-cdti-turbo-d-excellence-5p-diesel-2018-en-sevilla-70030233-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
